,Unnamed: 0,Location,Time,AgeGrp,AgeGrpStart,PopMale,PopFemale
2936,2936,Afghanistan,2089,85-89,85,295.934,520.091
2937,2937,Afghanistan,2089,90-94,90,77.602,177.654
2938,2938,Afghanistan,2089,95-99,95,12.2,37.447
2939,2939,Afghanistan,2089,100+,100,0.502,2.928
2940,2940,Afghanistan,2090,0-4,0,2.0Mio.,2.0Mio.
2941,2941,Afghanistan,2090,5-9,5,2.0Mio.,2.0Mio.
2942,2942,Afghanistan,2090,10-14,10,2.0Mio.,2.0Mio.
2943,2943,Afghanistan,2090,15-19,15,2.0Mio.,2.0Mio.
2944,2944,Afghanistan,2090,20-24,20,2.0Mio.,2.0Mio.
2945,2945,Afghanistan,2090,25-29,25,2.0Mio.,2.0Mio.
2946,2946,Afghanistan,2090,30-34,30,2.0Mio.,2.0Mio.
2947,2947,Afghanistan,2090,35-39,35,2.0Mio.,2.0Mio.
2948,2948,Afghanistan,2090,40-44,40,2.0Mio.,2.0Mio.
2949,2949,Afghanistan,2090,45-49,45,2.0Mio.,2.0Mio.
2950,2950,Afghanistan,2090,50-54,50,2.0Mio.,2.0Mio.
2951,2951,Afghanistan,2090,55-59,55,2.0Mio.,2.0Mio.
2952,2952,Afghanistan,2090,60-64,60,2.0Mio.,2.0Mio.
2953,2953,Afghanistan,2090,65-69,65,2.0Mio.,2.0Mio.
2954,2954,Afghanistan,2090,70-74,70,1.0Mio.,1.0Mio.
2955,2955,Afghanistan,2090,75-79,75,1.0Mio.,1.0Mio.
2956,2956,Afghanistan,2090,80-84,80,738.899,1.0Mio.
2957,2957,Afghanistan,2090,85-89,85,300.287,538.525
2958,2958,Afghanistan,2090,90-94,90,73.124,179.427
2959,2959,Afghanistan,2090,95-99,95,8.923,33.048
2960,2960,Afghanistan,2090,100+,100,0.54,3.19
2961,2961,Afghanistan,2091,0-4,0,2.0Mio.,1.0Mio.
2962,2962,Afghanistan,2091,5-9,5,2.0Mio.,2.0Mio.
2963,2963,Afghanistan,2091,10-14,10,2.0Mio.,2.0Mio.
2964,2964,Afghanistan,2091,15-19,15,2.0Mio.,2.0Mio.
2965,2965,Afghanistan,2091,20-24,20,2.0Mio.,2.0Mio.
2966,2966,Afghanistan,2091,25-29,25,2.0Mio.,2.0Mio.
2967,2967,Afghanistan,2091,30-34,30,2.0Mio.,2.0Mio.
2968,2968,Afghanistan,2091,35-39,35,2.0Mio.,2.0Mio.
2969,2969,Afghanistan,2091,40-44,40,2.0Mio.,2.0Mio.
2970,2970,Afghanistan,2091,45-49,45,2.0Mio.,2.0Mio.
2971,2971,Afghanistan,2091,50-54,50,2.0Mio.,2.0Mio.
2972,2972,Afghanistan,2091,55-59,55,2.0Mio.,2.0Mio.
2973,2973,Afghanistan,2091,60-64,60,2.0Mio.,2.0Mio.
2974,2974,Afghanistan,2091,65-69,65,2.0Mio.,2.0Mio.
2975,2975,Afghanistan,2091,70-74,70,1.0Mio.,1.0Mio.
2976,2976,Afghanistan,2091,75-79,75,1.0Mio.,1.0Mio.
2977,2977,Afghanistan,2091,80-84,80,759.6,1.0Mio.
2978,2978,Afghanistan,2091,85-89,85,325.337,570.079
2979,2979,Afghanistan,2091,90-94,90,86.451,201.844
2980,2980,Afghanistan,2091,95-99,95,11.042,38.629
2981,2981,Afghanistan,2091,100+,100,0.583,3.489
2982,2982,Afghanistan,2092,0-4,0,2.0Mio.,1.0Mio.
2983,2983,Afghanistan,2092,5-9,5,2.0Mio.,2.0Mio.
2984,2984,Afghanistan,2092,10-14,10,2.0Mio.,2.0Mio.
2985,2985,Afghanistan,2092,15-19,15,2.0Mio.,2.0Mio.
2986,2986,Afghanistan,2092,20-24,20,2.0Mio.,2.0Mio.
2987,2987,Afghanistan,2092,25-29,25,2.0Mio.,2.0Mio.
2988,2988,Afghanistan,2092,30-34,30,2.0Mio.,2.0Mio.
2989,2989,Afghanistan,2092,35-39,35,2.0Mio.,2.0Mio.
2990,2990,Afghanistan,2092,40-44,40,2.0Mio.,2.0Mio.
2991,2991,Afghanistan,2092,45-49,45,2.0Mio.,2.0Mio.
2992,2992,Afghanistan,2092,50-54,50,2.0Mio.,2.0Mio.
2993,2993,Afghanistan,2092,55-59,55,2.0Mio.,2.0Mio.
2994,2994,Afghanistan,2092,60-64,60,2.0Mio.,2.0Mio.
2995,2995,Afghanistan,2092,65-69,65,2.0Mio.,2.0Mio.
2996,2996,Afghanistan,2092,70-74,70,1.0Mio.,2.0Mio.
2997,2997,Afghanistan,2092,75-79,75,1.0Mio.,1.0Mio.
2998,2998,Afghanistan,2092,80-84,80,775.843,1.0Mio.
2999,2999,Afghanistan,2092,85-89,85,344.257,596.599
3000,3000,Afghanistan,2092,90-94,90,95.432,215.981
3001,3001,Afghanistan,2092,95-99,95,14.656,47.06
3002,3002,Afghanistan,2092,100+,100,0.63,3.824
3003,3003,Afghanistan,2093,0-4,0,2.0Mio.,1.0Mio.
3004,3004,Afghanistan,2093,5-9,5,2.0Mio.,2.0Mio.
3005,3005,Afghanistan,2093,10-14,10,2.0Mio.,2.0Mio.
3006,3006,Afghanistan,2093,15-19,15,2.0Mio.,2.0Mio.
3007,3007,Afghanistan,2093,20-24,20,2.0Mio.,2.0Mio.
3008,3008,Afghanistan,2093,25-29,25,2.0Mio.,2.0Mio.
3009,3009,Afghanistan,2093,30-34,30,2.0Mio.,2.0Mio.
3010,3010,Afghanistan,2093,35-39,35,2.0Mio.,2.0Mio.
3011,3011,Afghanistan,2093,40-44,40,2.0Mio.,2.0Mio.
3012,3012,Afghanistan,2093,45-49,45,2.0Mio.,2.0Mio.
3013,3013,Afghanistan,2093,50-54,50,2.0Mio.,2.0Mio.
3014,3014,Afghanistan,2093,55-59,55,2.0Mio.,2.0Mio.
3015,3015,Afghanistan,2093,60-64,60,2.0Mio.,2.0Mio.
3016,3016,Afghanistan,2093,65-69,65,2.0Mio.,2.0Mio.
3017,3017,Afghanistan,2093,70-74,70,1.0Mio.,2.0Mio.
3018,3018,Afghanistan,2093,75-79,75,1.0Mio.,1.0Mio.
3019,3019,Afghanistan,2093,80-84,80,790.279,1.0Mio.
3020,3020,Afghanistan,2093,85-89,85,355.543,616.543
3021,3021,Afghanistan,2093,90-94,90,100.988,225.518
3022,3022,Afghanistan,2093,95-99,95,17.395,53.727
3023,3023,Afghanistan,2093,100+,100,0.683,4.195
3024,3024,Afghanistan,2094,0-4,0,2.0Mio.,1.0Mio.
3025,3025,Afghanistan,2094,5-9,5,2.0Mio.,2.0Mio.
3026,3026,Afghanistan,2094,10-14,10,2.0Mio.,2.0Mio.
3027,3027,Afghanistan,2094,15-19,15,2.0Mio.,2.0Mio.
3028,3028,Afghanistan,2094,20-24,20,2.0Mio.,2.0Mio.
3029,3029,Afghanistan,2094,25-29,25,2.0Mio.,2.0Mio.
3030,3030,Afghanistan,2094,30-34,30,2.0Mio.,2.0Mio.
3031,3031,Afghanistan,2094,35-39,35,2.0Mio.,2.0Mio.
3032,3032,Afghanistan,2094,40-44,40,2.0Mio.,2.0Mio.
3033,3033,Afghanistan,2094,45-49,45,2.0Mio.,2.0Mio.
3034,3034,Afghanistan,2094,50-54,50,2.0Mio.,2.0Mio.
3035,3035,Afghanistan,2094,55-59,55,2.0Mio.,2.0Mio.
3036,3036,Afghanistan,2094,60-64,60,2.0Mio.,2.0Mio.
3037,3037,Afghanistan,2094,65-69,65,2.0Mio.,2.0Mio.
3038,3038,Afghanistan,2094,70-74,70,1.0Mio.,2.0Mio.
3039,3039,Afghanistan,2094,75-79,75,1.0Mio.,1.0Mio.
3040,3040,Afghanistan,2094,80-84,80,804.776,1.0Mio.
3041,3041,Afghanistan,2094,85-89,85,361.624,633.139
3042,3042,Afghanistan,2094,90-94,90,101.137,229.796
3043,3043,Afghanistan,2094,95-99,95,17.323,55.148
3044,3044,Afghanistan,2094,100+,100,0.742,4.602
3045,3045,Afghanistan,2095,0-4,0,2.0Mio.,1.0Mio.
3046,3046,Afghanistan,2095,5-9,5,2.0Mio.,2.0Mio.
3047,3047,Afghanistan,2095,10-14,10,2.0Mio.,2.0Mio.
3048,3048,Afghanistan,2095,15-19,15,2.0Mio.,2.0Mio.
3049,3049,Afghanistan,2095,20-24,20,2.0Mio.,2.0Mio.
3050,3050,Afghanistan,2095,25-29,25,2.0Mio.,2.0Mio.
3051,3051,Afghanistan,2095,30-34,30,2.0Mio.,2.0Mio.
3052,3052,Afghanistan,2095,35-39,35,2.0Mio.,2.0Mio.
3053,3053,Afghanistan,2095,40-44,40,2.0Mio.,2.0Mio.
3054,3054,Afghanistan,2095,45-49,45,2.0Mio.,2.0Mio.
3055,3055,Afghanistan,2095,50-54,50,2.0Mio.,2.0Mio.
3056,3056,Afghanistan,2095,55-59,55,2.0Mio.,2.0Mio.
3057,3057,Afghanistan,2095,60-64,60,2.0Mio.,2.0Mio.
3058,3058,Afghanistan,2095,65-69,65,2.0Mio.,2.0Mio.
3059,3059,Afghanistan,2095,70-74,70,1.0Mio.,2.0Mio.
3060,3060,Afghanistan,2095,75-79,75,1.0Mio.,1.0Mio.
3061,3061,Afghanistan,2095,80-84,80,820.635,1.0Mio.
3062,3062,Afghanistan,2095,85-89,85,363.746,647.343
3063,3063,Afghanistan,2095,90-94,90,95.929,231.593
3064,3064,Afghanistan,2095,95-99,95,12.968,48.997
3065,3065,Afghanistan,2095,100+,100,0.806,5.045
3066,3066,Afghanistan,2096,0-4,0,2.0Mio.,1.0Mio.
3067,3067,Afghanistan,2096,5-9,5,2.0Mio.,1.0Mio.
3068,3068,Afghanistan,2096,10-14,10,2.0Mio.,2.0Mio.
3069,3069,Afghanistan,2096,15-19,15,2.0Mio.,2.0Mio.
3070,3070,Afghanistan,2096,20-24,20,2.0Mio.,2.0Mio.
3071,3071,Afghanistan,2096,25-29,25,2.0Mio.,2.0Mio.
3072,3072,Afghanistan,2096,30-34,30,2.0Mio.,2.0Mio.
3073,3073,Afghanistan,2096,35-39,35,2.0Mio.,2.0Mio.
3074,3074,Afghanistan,2096,40-44,40,2.0Mio.,2.0Mio.
3075,3075,Afghanistan,2096,45-49,45,2.0Mio.,2.0Mio.
3076,3076,Afghanistan,2096,50-54,50,2.0Mio.,2.0Mio.
3077,3077,Afghanistan,2096,55-59,55,2.0Mio.,2.0Mio.
3078,3078,Afghanistan,2096,60-64,60,2.0Mio.,2.0Mio.
3079,3079,Afghanistan,2096,65-69,65,2.0Mio.,2.0Mio.
3080,3080,Afghanistan,2096,70-74,70,1.0Mio.,2.0Mio.
3081,3081,Afghanistan,2096,75-79,75,1.0Mio.,1.0Mio.
3082,3082,Afghanistan,2096,80-84,80,840.701,1.0Mio.
3083,3083,Afghanistan,2096,85-89,85,386.799,671.328
3084,3084,Afghanistan,2096,90-94,90,112.235,258.058
3085,3085,Afghanistan,2096,95-99,95,15.69,55.536
3086,3086,Afghanistan,2096,100+,100,0.878,5.53
3087,3087,Afghanistan,2097,0-4,0,2.0Mio.,1.0Mio.
3088,3088,Afghanistan,2097,5-9,5,2.0Mio.,1.0Mio.
3089,3089,Afghanistan,2097,10-14,10,2.0Mio.,2.0Mio.
3090,3090,Afghanistan,2097,15-19,15,2.0Mio.,2.0Mio.
3091,3091,Afghanistan,2097,20-24,20,2.0Mio.,2.0Mio.
3092,3092,Afghanistan,2097,25-29,25,2.0Mio.,2.0Mio.
3093,3093,Afghanistan,2097,30-34,30,2.0Mio.,2.0Mio.
3094,3094,Afghanistan,2097,35-39,35,2.0Mio.,2.0Mio.
3095,3095,Afghanistan,2097,40-44,40,2.0Mio.,2.0Mio.
3096,3096,Afghanistan,2097,45-49,45,2.0Mio.,2.0Mio.
3097,3097,Afghanistan,2097,50-54,50,2.0Mio.,2.0Mio.
3098,3098,Afghanistan,2097,55-59,55,2.0Mio.,2.0Mio.
3099,3099,Afghanistan,2097,60-64,60,2.0Mio.,2.0Mio.
3100,3100,Afghanistan,2097,65-69,65,2.0Mio.,2.0Mio.
3101,3101,Afghanistan,2097,70-74,70,1.0Mio.,2.0Mio.
3102,3102,Afghanistan,2097,75-79,75,1.0Mio.,1.0Mio.
3103,3103,Afghanistan,2097,80-84,80,857.947,1.0Mio.
3104,3104,Afghanistan,2097,85-89,85,402.614,688.026
3105,3105,Afghanistan,2097,90-94,90,122.985,274.812
3106,3106,Afghanistan,2097,95-99,95,20.252,65.145
3107,3107,Afghanistan,2097,100+,100,0.957,6.056
3108,3108,Afghanistan,2098,0-4,0,1.0Mio.,1.0Mio.
3109,3109,Afghanistan,2098,5-9,5,2.0Mio.,1.0Mio.
3110,3110,Afghanistan,2098,10-14,10,2.0Mio.,2.0Mio.
3111,3111,Afghanistan,2098,15-19,15,2.0Mio.,2.0Mio.
3112,3112,Afghanistan,2098,20-24,20,2.0Mio.,2.0Mio.
3113,3113,Afghanistan,2098,25-29,25,2.0Mio.,2.0Mio.
3114,3114,Afghanistan,2098,30-34,30,2.0Mio.,2.0Mio.
3115,3115,Afghanistan,2098,35-39,35,2.0Mio.,2.0Mio.
3116,3116,Afghanistan,2098,40-44,40,2.0Mio.,2.0Mio.
3117,3117,Afghanistan,2098,45-49,45,2.0Mio.,2.0Mio.
3118,3118,Afghanistan,2098,50-54,50,2.0Mio.,2.0Mio.
3119,3119,Afghanistan,2098,55-59,55,2.0Mio.,2.0Mio.
3120,3120,Afghanistan,2098,60-64,60,2.0Mio.,2.0Mio.
3121,3121,Afghanistan,2098,65-69,65,2.0Mio.,2.0Mio.
3122,3122,Afghanistan,2098,70-74,70,1.0Mio.,2.0Mio.
3123,3123,Afghanistan,2098,75-79,75,1.0Mio.,1.0Mio.
3124,3124,Afghanistan,2098,80-84,80,874.45,1.0Mio.
3125,3125,Afghanistan,2098,85-89,85,410.974,698.701
3126,3126,Afghanistan,2098,90-94,90,129.142,285.372
3127,3127,Afghanistan,2098,95-99,95,23.679,72.598
3128,3128,Afghanistan,2098,100+,100,1.044,6.629
3129,3129,Afghanistan,2099,0-4,0,1.0Mio.,1.0Mio.
3130,3130,Afghanistan,2099,5-9,5,2.0Mio.,1.0Mio.
3131,3131,Afghanistan,2099,10-14,10,2.0Mio.,2.0Mio.
3132,3132,Afghanistan,2099,15-19,15,2.0Mio.,2.0Mio.
3133,3133,Afghanistan,2099,20-24,20,2.0Mio.,2.0Mio.
3134,3134,Afghanistan,2099,25-29,25,2.0Mio.,2.0Mio.
3135,3135,Afghanistan,2099,30-34,30,2.0Mio.,2.0Mio.
3136,3136,Afghanistan,2099,35-39,35,2.0Mio.,2.0Mio.
3137,3137,Afghanistan,2099,40-44,40,2.0Mio.,2.0Mio.
3138,3138,Afghanistan,2099,45-49,45,2.0Mio.,2.0Mio.
3139,3139,Afghanistan,2099,50-54,50,2.0Mio.,2.0Mio.
3140,3140,Afghanistan,2099,55-59,55,2.0Mio.,2.0Mio.
3141,3141,Afghanistan,2099,60-64,60,2.0Mio.,2.0Mio.
3142,3142,Afghanistan,2099,65-69,65,2.0Mio.,2.0Mio.
3143,3143,Afghanistan,2099,70-74,70,1.0Mio.,2.0Mio.
3144,3144,Afghanistan,2099,75-79,75,1.0Mio.,1.0Mio.
3145,3145,Afghanistan,2099,80-84,80,891.362,1.0Mio.
3146,3146,Afghanistan,2099,85-89,85,415.596,709.098
3147,3147,Afghanistan,2099,90-94,90,128.69,289.058
3148,3148,Afghanistan,2099,95-99,95,23.578,73.935
3149,3149,Afghanistan,2099,100+,100,1.14,7.253
3150,3150,Afghanistan,2100,0-4,0,1.0Mio.,1.0Mio.
3151,3151,Afghanistan,2100,5-9,5,2.0Mio.,1.0Mio.
3152,3152,Afghanistan,2100,10-14,10,2.0Mio.,1.0Mio.
3153,3153,Afghanistan,2100,15-19,15,2.0Mio.,2.0Mio.
3154,3154,Afghanistan,2100,20-24,20,2.0Mio.,2.0Mio.
3155,3155,Afghanistan,2100,25-29,25,2.0Mio.,2.0Mio.
3156,3156,Afghanistan,2100,30-34,30,2.0Mio.,2.0Mio.
3157,3157,Afghanistan,2100,35-39,35,2.0Mio.,2.0Mio.
3158,3158,Afghanistan,2100,40-44,40,2.0Mio.,2.0Mio.
3159,3159,Afghanistan,2100,45-49,45,2.0Mio.,2.0Mio.
3160,3160,Afghanistan,2100,50-54,50,2.0Mio.,2.0Mio.
3161,3161,Afghanistan,2100,55-59,55,2.0Mio.,2.0Mio.
3162,3162,Afghanistan,2100,60-64,60,2.0Mio.,2.0Mio.
3163,3163,Afghanistan,2100,65-69,65,2.0Mio.,2.0Mio.
3164,3164,Afghanistan,2100,70-74,70,1.0Mio.,2.0Mio.
3165,3165,Afghanistan,2100,75-79,75,1.0Mio.,1.0Mio.
3166,3166,Afghanistan,2100,80-84,80,909.647,1.0Mio.
3167,3167,Afghanistan,2100,85-89,85,418.221,721.691
3168,3168,Afghanistan,2100,90-94,90,122.014,288.502
3169,3169,Afghanistan,2100,95-99,95,18.122,66.386
3170,3170,Afghanistan,2100,100+,100,1.247,7.936
